2.5 72.5 47.5 -0.431306 1
2.5 72.5 52.5 -0.717127 1
2.5 72.5 57.5 -0.639763 1
2.5 72.5 62.5 -0.406089 1
2.5 72.5 67.5 -0.765719 1
2.5 72.5 72.5 0.955873 1
2.5 72.5 77.5 0.0228505 1
2.5 77.5 2.5 0.660819 1
2.5 77.5 7.5 0.55511 1
2.5 77.5 12.5 -0.291227 1
2.5 77.5 17.5 -0.236407 1
2.5 77.5 22.5 0.14445 1
2.5 77.5 27.5 -0.0990333 1
2.5 77.5 32.5 0.286263 1
2.5 77.5 37.5 -0.769128 1
2.5 77.5 42.5 -0.123172 1
2.5 77.5 47.5 -0.581285 1
2.5 77.5 52.5 0.130539 1
2.5 77.5 57.5 -0.38374 1
2.5 77.5 62.5 -0.039771 1
2.5 77.5 67.5 -1.04484 1
2.5 77.5 72.5 -0.364866 1
2.5 77.5 77.5 0.653694 1
7.5 2.5 2.5 -0.0667898 1
7.5 2.5 7.5 -0.662623 1
7.5 2.5 12.5 0.383327 1
7.5 2.5 17.5 0.500812 1
7.5 2.5 22.5 -0.73114 1
7.5 2.5 27.5 0.820551 1
7.5 2.5 32.5 0.52383 1
7.5 2.5 37.5 -0.107688 1
7.5 2.5 42.5 -1.00652 1
7.5 2.5 47.5 -0.580302 1
7.5 2.5 52.5 -0.599805 1
7.5 2.5 57.5 -0.759905 1
7.5 2.5 62.5 -0.333449 1
7.5 2.5 67.5 -0.186924 1
7.5 2.5 72.5 0.375484 1
7.5 2.5 77.5 0.271005 1
7.5 7.5 2.5 -0.210841 1
7.5 7.5 7.5 0.410916 1
7.5 7.5 12.5 -0.259442 1
7.5 7.5 17.5 0.0956134 1
7.5 7.5 22.5 -1.56126 1
7.5 7.5 27.5 0.223624 1
7.5 7.5 32.5 -0.0778019 1
7.5 7.5 37.5 0.0664038 1
7.5 7.5 42.5 -0.529429 1
7.5 7.5 47.5 -0.648349 1
7.5 7.5 52.5 -0.690207 1
7.5 7.5 57.5 -0.798057 1
7.5 7.5 62.5 0.183963 1
7.5 7.5 67.5 0.198529 1
7.5 7.5 72.5 0.258275 1
7.5 7.5 77.5 -0.562312 1
7.5 12.5 2.5 0.338838 1
7.5 12.5 7.5 0.537705 1
7.5 12.5 12.5 -0.567709 1
7.5 12.5 17.5 -0.0154502 1
7.5 12.5 22.5 -0.404248 1
7.5 12.5 27.5 -0.689187 1
7.5 12.5 32.5 -0.104946 1
7.5 12.5 37.5 -0.826612 1
7.5 12.5 42.5 -0.24677 1
7.5 12.5 47.5 -0.520093 1
7.5 12.5 52.5 -0.356329 1
7.5 12.5 57.5 -0.746059 1
7.5 12.5 62.5 -0.141477 1
7.5 12.5 67.5 0.106641 1
7.5 12.5 72.5 0.121599 1
7.5 12.5 77.5 -0.345269 1
7.5 17.5 2.5 -0.412261 1
7.5 17.5 7.5 0.299287 1
7.5 17.5 12.5 -0.332114 1
7.5 17.5 17.5 -0.208947 1
7.5 17.5 22.5 0.162125 1
7.5 17.5 27.5 -0.297898 1
7.5 17.5 32.5 0.0643669 1
7.5 17.5 37.5 -0.924262 1
7.5 17.5 42.5 -1.10727 1
7.5 17.5 47.5 -0.91557 1
7.5 17.5 52.5 -0.565093 1
7.5 17.5 57.5 -0.739003 1
7.5 17.5 62.5 0.158475 1
7.5 17.5 67.5 -0.185522 1
7.5 17.5 72.5 -0.403048 1
7.5 17.5 77.5 0.515009 1
7.5 22.5 2.5 -0.35555 1
7.5 22.5 7.5 -1.35376 1
7.5 22.5 12.5 -0.331328 1
7.5 22.5 17.5 -0.351251 1
7.5 22.5 22.5 -0.89032 1
7.5 22.5 27.5 -1.16206 1
7.5 22.5 32.5 -0.78751 1
7.5 22.5 37.5 0.0195498 1
7.5 22.5 42.5 -0.651013 1
7.5 22.5 47.5 -0.747751 1
7.5 22.5 52.5 -1.0773 1
7.5 22.5 57.5 0.456016 1
7.5 22.5 62.5 1.51324 1
7.5 22.5 67.5 1.17181 1
7.5 22.5 72.5 0.329414 1
7.5 22.5 77.5 0.0567528 1
7.5 27.5 2.5 0.112187 1
7.5 27.5 7.5 -0.6591 1
7.5 27.5 12.5 -0.299251 1
7.5 27.5 17.5 0.232826 1
7.5 27.5 22.5 -0.283722 1
7.5 27.5 27.5 -1.08554 1
7.5 27.5 32.5 -0.73633 1
7.5 27.5 37.5 0.158286 1
7.5 27.5 42.5 -1.26442 1
7.5 27.5 47.5 -0.827487 1
7.5 27.5 52.5 0.185588 1
7.5 27.5 57.5 0.568161 1
7.5 27.5 62.5 0.856885 1
7.5 27.5 67.5 0.861656 1
7.5 27.5 72.5 0.684347 1
7.5 27.5 77.5 0.392481 1
7.5 32.5 2.5 -0.102033 1
7.5 32.5 7.5 0.656053 1
7.5 32.5 12.5 0.884638 1
7.5 32.5 17.5 0.773013 1
7.5 32.5 22.5 -0.578251 1
7.5 32.5 27.5 -0.0529965 1
7.5 32.5 32.5 0.302156 1
7.5 32.5 37.5 0.44623 1
7.5 32.5 42.5 0.785804 1
7.5 32.5 47.5 0.183411 1
7.5 32.5 52.5 0.690374 1
7.5 32.5 57.5 0.149228 1
7.5 32.5 62.5 0.0233457 1
7.5 32.5 67.5 1.64753 1
7.5 32.5 72.5 1.09724 1
7.5 32.5 77.5 0.268601 1
7.5 37.5 2.5 -0.27299 1
7.5 37.5 7.5 0.0245689 1
7.5 37.5 12.5 0.72883 1
7.5 37.5 17.5 0.714754 1
7.5 37.5 22.5 -0.68238 1
7.5 37.5 27.5 -0.374605 1
7.5 37.5 32.5 0.26727 1
7.5 37.5 37.5 0.37387 1
7.5 37.5 42.5 0.659678 1
7.5 37.5 47.5 0.541737 1
7.5 37.5 52.5 -0.211664 1
7.5 37.5 57.5 0.757235 1
7.5 37.5 62.5 0.989192 1
7.5 37.5 67.5 0.655777 1
7.5 37.5 72.5 -0.129826 1
7.5 37.5 77.5 -0.826234 1
7.5 42.5 2.5 -0.717987 1
7.5 42.5 7.5 -0.931988 1
7.5 42.5 12.5 0.253305 1
7.5 42.5 17.5 0.204286 1
7.5 42.5 22.5 0.685442 1
7.5 42.5 27.5 0.101803 1
7.5 42.5 32.5 -0.476004 1
7.5 42.5 37.5 -0.613144 1
7.5 42.5 42.5 -0.104938 1
7.5 42.5 47.5 0.222101 1
7.5 42.5 52.5 0.421253 1
7.5 42.5 57.5 0.809985 1
7.5 42.5 62.5 0.0878956 1
7.5 42.5 67.5 0.152077 1
7.5 42.5 72.5 -0.0737651 1
7.5 42.5 77.5 -0.253929 1
7.5 47.5 2.5 -0.428677 1
7.5 47.5 7.5 -1.39627 1
7.5 47.5 12.5 0.19951 1
7.5 47.5 17.5 0.00613488 1
7.5 47.5 22.5 -0.0316929 1
7.5 47.5 27.5 0.187755 1
7.5 47.5 32.5 0.0771193 1
7.5 47.5 37.5 -0.122973 1
7.5 47.5 42.5 -0.483301 1
7.5 47.5 47.5 0.0639668 1
7.5 47.5 52.5 -0.215158 1
7.5 47.5 57.5 -0.368249 1
7.5 47.5 62.5 0.22377 1
7.5 47.5 67.5 0.632709 1
7.5 47.5 72.5 -0.0317235 1
7.5 47.5 77.5 0.516462 1
7.5 52.5 2.5 -0.0331123 1
7.5 52.5 7.5 -0.520118 1
7.5 52.5 12.5 -0.809728 1
7.5 52.5 17.5 -0.0919011 1
7.5 52.5 22.5 -0.315744 1
7.5 52.5 27.5 0.125726 1
7.5 52.5 32.5 -0.173934 1
7.5 52.5 37.5 0.350249 1
7.5 52.5 42.5 -0.410506 1
7.5 52.5 47.5 -0.182195 1
7.5 52.5 52.5 0.628626 1
7.5 52.5 57.5 0.214262 1
7.5 52.5 62.5 -0.35825 1
7.5 52.5 67.5 0.876513 1
7.5 52.5 72.5 0.664677 1
7.5 52.5 77.5 0.0471598 1
7.5 57.5 2.5 0.157403 1
7.5 57.5 7.5 -0.622312 1
7.5 57.5 12.5 -0.674005 1
7.5 57.5 17.5 0.265395 1
7.5 57.5 22.5 -0.879354 1
7.5 57.5 27.5 -0.717476 1
7.5 57.5 32.5 -0.544707 1
7.5 57.5 37.5 0.33578 1
7.5 57.5 42.5 -0.422722 1
7.5 57.5 47.5 -0.563042 1
7.5 57.5 52.5 1.61294 1
7.5 57.5 57.5 0.490823 1
7.5 57.5 62.5 -0.114857 1
7.5 57.5 67.5 0.333506 1
7.5 57.5 72.5 -0.178533 1
7.5 57.5 77.5 -0.21945 1
7.5 62.5 2.5 0.587688 1
7.5 62.5 7.5 -0.287011 1
7.5 62.5 12.5 -0.137097 1
7.5 62.5 17.5 -0.186502 1
7.5 62.5 22.5 -0.681399 1
7.5 62.5 27.5 -0.115326 1
7.5 62.5 32.5 0.382546 1
7.5 62.5 37.5 0.605196 1
7.5 62.5 42.5 -0.470436 1
7.5 62.5 47.5 -0.240414 1
7.5 62.5 52.5 0.710499 1
7.5 62.5 57.5 0.35861 1
7.5 62.5 62.5 0.000546753 1
7.5 62.5 67.5 -0.762595 1
7.5 62.5 72.5 -1.0053 1
7.5 62.5 77.5 -0.259523 1
7.5 67.5 2.5 -0.0277826 1
7.5 67.5 7.5 0.373192 1
7.5 67.5 12.5 -0.166149 1
7.5 67.5 17.5 0.579478 1
7.5 67.5 22.5 -0.118702 1
7.5 67.5 27.5 -0.046157 1
7.5 67.5 32.5 -0.423359 1
7.5 67.5 37.5 -0.367154 1
7.5 67.5 42.5 -0.399447 1
7.5 67.5 47.5 -0.565817 1
7.5 67.5 52.5 -0.63283 1
7.5 67.5 57.5 0.496712 1
7.5 67.5 62.5 0.482966 1
7.5 67.5 67.5 -0.24309 1
7.5 67.5 72.5 -0.441836 1
7.5 67.5 77.5 -0.844274 1
7.5 72.5 2.5 -0.477276 1
7.5 72.5 7.5 0.121929 1
7.5 72.5 12.5 0.442071 1
7.5 72.5 17.5 0.732976 1
7.5 72.5 22.5 0.0659732 1
7.5 72.5 27.5 -0.03407 1
7.5 72.5 32.5 0.52187 1
7.5 72.5 37.5 0.114092 1
7.5 72.5 42.5 -0.394227 1
7.5 72.5 47.5 -0.826934 1
7.5 72.5 52.5 -0.719281 1
7.5 72.5 57.5 -0.168678 1
7.5 72.5 62.5 -0.296625 1
7.5 72.5 67.5 -1.03422 1
7.5 72.5 72.5 0.29387 1
7.5 72.5 77.5 -0.0540871 1
7.5 77.5 2.5 -0.253671 1
7.5 77.5 7.5 0.0629624 1
7.5 77.5 12.5 0.0586302 1
7.5 77.5 17.5 0.392321 1
7.5 77.5 22.5 0.922 1
7.5 77.5 27.5 0.529799 1
7.5 77.5 32.5 1.06156 1
7.5 77.5 37.5 0.168391 1
7.5 77.5 42.5 -0.93887 1
7.5 77.5 47.5 -0.731129 1
7.5 77.5 52.5 -0.191798 1
7.5 77.5 57.5 -0.720289 1
7.5 77.5 62.5 -0.144224 1
7.5 77.5 67.5 -0.206489 1
7.5 77.5 72.5 -0.122432 1
7.5 77.5 77.5 -0.727466 1
12.5 2.5 2.5 -0.773924 1
12.5 2.5 7.5 -0.0193742 1
12.5 2.5 12.5 0.221505 1
12.5 2.5 17.5 -0.748723 1
12.5 2.5 22.5 -0.169286 1
12.5 2.5 27.5 0.250271 1
12.5 2.5 32.5 0.172968 1
12.5 2.5 37.5 0.746786 1
12.5 2.5 42.5 -1.07636 1
12.5 2.5 47.5 -1.28337 1
12.5 2.5 52.5 -1.03993 1
12.5 2.5 57.5 -0.471267 1
12.5 2.5 62.5 -0.223913 1
12.5 2.5 67.5 -0.0205556 1
12.5 2.5 72.5 -0.105492 1
12.5 2.5 77.5 -0.795535 1
12.5 7.5 2.5 0.128542 1
12.5 7.5 7.5 -0.0457808 1
12.5 7.5 12.5 -0.496158 1
12.5 7.5 17.5 0.575699 1
12.5 7.5 22.5 -0.00541943 1
12.5 7.5 27.5 -0.194428 1
12.5 7.5 32.5 -0.793743 1
12.5 7.5 37.5 -0.35331 1
12.5 7.5 42.5 -0.946327 1
12.5 7.5 47.5 -1.61122 1
12.5 7.5 52.5 -0.129618 1
12.5 7.5 57.5 -0.526601 1
12.5 7.5 62.5 -0.964918 1
12.5 7.5 67.5 -0.310044 1
12.5 7.5 72.5 -0.160597 1
12.5 7.5 77.5 -0.150145 1
12.5 12.5 2.5 1.05227 1
12.5 12.5 7.5 -0.651925 1
12.5 12.5 12.5 -0.432195 1
12.5 12.5 17.5 -0.0625156 1
12.5 12.5 22.5 0.509938 1
12.5 12.5 27.5 0.220853 1
12.5 12.5 32.5 -1.16059 1
12.5 12.5 37.5 -1.44823 1
12.5 12.5 42.5 -2.03115 1
12.5 12.5 47.5 -0.559908 1
12.5 12.5 52.5 0.270201 1
12.5 12.5 57.5 -0.393805 1
12.5 12.5 62.5 0.00446102 1
12.5 12.5 67.5 -0.243751 1
12.5 12.5 72.5 0.777057 1
12.5 12.5 77.5 1.21374 1
12.5 17.5 2.5 -0.283253 1
12.5 17.5 7.5 -0.398928 1
12.5 17.5 12.5 0.0255513 1
12.5 17.5 17.5 0.641332 1
12.5 17.5 22.5 -1.04354 1
12.5 17.5 27.5 -0.671817 1
12.5 17.5 32.5 0.269991 1
12.5 17.5 37.5 -0.323164 1
12.5 17.5 42.5 -0.52484 1
12.5 17.5 47.5 -0.300346 1
12.5 17.5 52.5 -0.0811066 1
12.5 17.5 57.5 0.192115 1
12.5 17.5 62.5 -0.039737 1
12.5 17.5 67.5 -0.501932 1
12.5 17.5 72.5 -0.273824 1
12.5 17.5 77.5 0.220975 1
12.5 22.5 2.5 -0.192961 1
12.5 22.5 7.5 0.504348 1
12.5 22.5 12.5 0.376847 1
12.5 22.5 17.5 0.107506 1
12.5 22.5 22.5 -0.906392 1
12.5 22.5 27.5 -0.492426 1
12.5 22.5 32.5 -0.375886 1
12.5 22.5 37.5 -0.485683 1
12.5 22.5 42.5 -0.31669 1
12.5 22.5 47.5 0.604252 1
12.5 22.5 52.5 -0.321827 1
12.5 22.5 57.5 0.0596954 1
12.5 22.5 62.5 0.473972 1
12.5 22.5 67.5 0.0779311 1
12.5 22.5 72.5 -0.121536 1
12.5 22.5 77.5 -1.17779 1
12.5 27.5 2.5 -0.884296 1
12.5 27.5 7.5 -0.811088 1
12.5 27.5 12.5 -0.102955 1
12.5 27.5 17.5 -0.358736 1
12.5 27.5 22.5 -0.574527 1
12.5 27.5 27.5 -0.0553561 1
12.5 27.5 32.5 -0.0545929 1
12.5 27.5 37.5 -0.991433 1
12.5 27.5 42.5 -1.31765 1
12.5 27.5 47.5 0.021952 1
12.5 27.5 52.5 1.36359 1
12.5 27.5 57.5 0.151555 1
12.5 27.5 62.5 0.0053966 1
12.5 27.5 67.5 -0.0564213 1
12.5 27.5 72.5 0.433111 1
12.5 27.5 77.5 -0.0978636 1
12.5 32.5 2.5 -0.316608 1
12.5 32.5 7.5 0.0766285 1
12.5 32.5 12.5 -0.0821455 1
12.5 32.5 17.5 0.580747 1
12.5 32.5 22.5 0.403146 1
12.5 32.5 27.5 0.468635 1
12.5 32.5 32.5 -0.144606 1
12.5 32.5 37.5 -0.016469 1
12.5 32.5 42.5 1.3246 1
12.5 32.5 47.5 0.412605 1
12.5 32.5 52.5 0.314479 1
12.5 32.5 57.5 0.367498 1
12.5 32.5 62.5 0.549535 1
12.5 32.5 67.5 1.0665 1
12.5 32.5 72.5 1.11467 1
12.5 32.5 77.5 0.0946822 1
12.5 37.5 2.5 0.375334 1
12.5 37.5 7.5 0.676796 1
12.5 37.5 12.5 -0.554856 1
12.5 37.5 17.5 0.286427 1
12.5 37.5 22.5 0.851855 1
12.5 37.5 27.5 -0.186788 1
12.5 37.5 32.5 -0.284732 1
12.5 37.5 37.5 0.0810778 1
12.5 37.5 42.5 0.491474 1
12.5 37.5 47.5 -0.0431454 1
12.5 37.5 52.5 -0.229592 1
12.5 37.5 57.5 0.618019 1
12.5 37.5 62.5 0.256139 1
12.5 37.5 67.5 -0.486944 1
12.5 37.5 72.5 0.31753 1
12.5 37.5 77.5 0.271935 1
12.5 42.5 2.5 0.342232 1
12.5 42.5 7.5 -0.0785844 1
12.5 42.5 12.5 0.484293 1
12.5 42.5 17.5 0.416734 1
12.5 42.5 22.5 -0.0269394 1
12.5 42.5 27.5 0.126115 1
12.5 42.5 32.5 -0.0231321 1
12.5 42.5 37.5 0.0668707 1
12.5 42.5 42.5 -0.562412 1
12.5 42.5 47.5 -0.909141 1
12.5 42.5 52.5 -0.273104 1
12.5 42.5 57.5 0.239609 1
12.5 42.5 62.5 0.190141 1
12.5 42.5 67.5 0.21401 1
12.5 42.5 72.5 -0.371025 1
12.5 42.5 77.5 0.111902 1
12.5 47.5 2.5 0.732991 1
12.5 47.5 7.5 -1.39701 1
12.5 47.5 12.5 -0.195798 1
12.5 47.5 17.5 0.329279 1
12.5 47.5 22.5 -0.486519 1
12.5 47.5 27.5 0.69206 1
12.5 47.5 32.5 0.474364 1
12.5 47.5 37.5 -0.42326 1
12.5 47.5 42.5 -0.289102 1
12.5 47.5 47.5 -0.414513 1
12.5 47.5 52.5 0.344754 1
12.5 47.5 57.5 0.194277 1
12.5 47.5 62.5 -0.616967 1
12.5 47.5 67.5 0.292693 1
12.5 47.5 72.5 0.27438 1
12.5 47.5 77.5 1.14002 1
12.5 52.5 2.5 0.262106 1
12.5 52.5 7.5 -1.17564 1
12.5 52.5 12.5 -0.630161 1
12.5 52.5 17.5 -0.693899 1
12.5 52.5 22.5 -0.790521 1
12.5 52.5 27.5 -0.274265 1
12.5 52.5 32.5 -0.394342 1
12.5 52.5 37.5 -1.04775 1
12.5 52.5 42.5 -0.0457284 1
12.5 52.5 47.5 0.186215 1
12.5 52.5 52.5 0.0867636 1
12.5 52.5 57.5 0.679941 1
12.5 52.5 62.5 -0.588298 1
12.5 52.5 67.5 -0.0723314 1
12.5 52.5 72.5 -0.388357 1
12.5 52.5 77.5 0.354223 1
12.5 57.5 2.5 -0.147936 1
12.5 57.5 7.5 -0.562245 1
12.5 57.5 12.5 -0.871579 1
12.5 57.5 17.5 -0.934224 1
12.5 57.5 22.5 -1.20495 1
12.5 57.5 27.5 0.317317 1
12.5 57.5 32.5 -0.379508 1
12.5 57.5 37.5 0.543819 1
12.5 57.5 42.5 0.325518 1
12.5 57.5 47.5 0.737691 1
12.5 57.5 52.5 1.19291 1
12.5 57.5 57.5 0.43815 1
12.5 57.5 62.5 0.405869 1
12.5 57.5 67.5 -0.34578 1
12.5 57.5 72.5 -0.752816 1
12.5 57.5 77.5 -0.794104 1
12.5 62.5 2.5 0.726155 1
12.5 62.5 7.5 -0.046066 1
12.5 62.5 12.5 -0.562649 1
12.5 62.5 17.5 -0.874996 1
12.5 62.5 22.5 -0.665393 1
12.5 62.5 27.5 0.702304 1
12.5 62.5 32.5 -0.387575 1
